time,seconds_elapsed,acc_z,acc_y,acc_x,gry_z,gry_y,gry_x,gravity_z,gravity_y,gravity_x,mag_z,mag_y,mag_x,qz,qy,qx,qw,roll,pitch,yaw,tacc_z,tacc_y,tacc_x,activity
1.70E+18,5.372632813,-1.29853332,0.255246162,0.190570116,0.423501104,9.561089516,2.13929987,0.423501104,9.561089516,2.13929987,-13.38339996,-12.62699986,19.76399994,0.346997172,0.244170398,0.688112915,0.588620722,-1.906076312,-1.368103027,-2.773351908,-1.19581306,8.694919586,2.393719912,walk
1.70E+18,5.38251123,-1.049604416,0.086957932,0.265737534,0.43079266,9.570922852,2.093378067,0.43079266,9.570922852,2.093378067,-13.46879959,-12.63920021,19.73959923,0.343104899,0.243227154,0.691188633,0.587688565,-1.944124699,-1.367033958,-2.803881884,-1.303490162,8.939286232,2.175973177,walk
1.70E+18,5.392366699,-0.899126172,-0.073606491,0.390669584,0.412292272,9.580524445,2.05279088,0.412292272,9.580524445,2.05279088,-13.48099995,-12.6026001,19.81279945,0.339389116,0.242414758,0.693659067,0.587270975,-1.97610724,-1.366862655,-2.828796625,-0.994516909,9.034998894,2.288435698,walk
1.70E+18,5.402206543,-0.542849362,-0.357280731,0.775733709,0.370349526,9.589127541,2.020363092,0.370349526,9.589127541,2.020363092,-13.66399956,-12.51719952,19.76399994,0.335789651,0.241802514,0.695695519,0.587183595,-2.004753113,-1.367426753,-2.850845575,-0.165702969,9.131011009,2.381755829,walk
1.70E+18,5.412060547,0.541079521,-0.804750443,1.341751814,0.305324495,9.596953392,1.993902683,0.305324495,9.596953392,1.993902683,-13.71280003,-12.49279976,19.70299911,0.332244664,0.241362333,0.697548151,0.587183297,-2.032779455,-1.368262053,-2.872625351,0.270388961,9.284152031,2.127817631,walk
1.70E+18,5.421900391,0.692317963,-1.256320953,1.534665108,0.207986698,9.605093956,1.967053175,0.207986698,9.605093956,1.967053175,-13.81040001,-12.4684,19.6420002,0.328745127,0.241057858,0.699276268,0.587222695,-2.060642242,-1.369233608,-2.894526482,-0.113060869,9.485447884,1.840379715,walk
1.70E+18,5.431752686,-0.382329047,-1.314480782,1.038721681,0.081581131,9.613129616,1.936874509,0.081581131,9.613129616,1.936874509,-13.81040001,-12.43179989,19.67860031,0.325203598,0.240966931,0.700917542,0.587275207,-2.08962512,-1.370409489,-2.917813301,-0.719043195,9.720243454,1.811665893,walk
1.70E+18,5.441615723,-1.142778516,-1.030583382,0.463528514,-0.052382369,9.61887455,1.90916121,-0.052382369,9.61887455,1.90916121,-13.89579964,-12.32199955,19.75180054,0.321352541,0.241067424,0.70265466,0.587278008,-2.122498989,-1.371683717,-2.944812536,-1.042373419,9.801599503,1.694417477,walk
1.70E+18,5.451469482,-1.125452876,-0.786584854,0.263852954,-0.17616494,9.620916367,1.891382217,-0.17616494,9.620916367,1.891382217,-13.71280003,-12.28539944,19.70299911,0.31719631,0.24157986,0.704589725,0.587008536,-2.161773205,-1.372770309,-2.978393793,-0.925125062,9.696315765,1.387837172,walk
1.70E+18,5.461303955,-0.706978559,-0.688057899,0.383556008,-0.284480542,9.619650841,1.884621024,-0.284480542,9.619650841,1.884621024,-13.67619991,-12.17560005,19.71520042,0.31279996,0.242670909,0.706725001,0.586350381,-2.208334684,-1.373458028,-3.019810915,-0.862911642,9.41366291,1.045065284,walk
1.70E+18,5.471155518,0.217892259,-0.587974548,0.478569031,-0.379533678,9.616630554,1.883283854,-0.379533678,9.616630554,1.883283854,-13.73719978,-12.06579971,19.666399,0.308389902,0.244528055,0.708883405,0.585308492,-2.260848045,-1.373759151,-3.068364382,-1.19581306,9.011071205,0.930209816,walk
1.70E+18,5.481006348,0.745771646,-0.430027962,0.227120638,-0.470514476,9.613050461,1.881032348,-0.470514476,9.613050461,1.881032348,-13.67619991,-11.96819973,19.69079971,0.30434069,0.247213393,0.710785687,0.583991408,-2.315576792,-1.373803973,-3.120984316,-1.39710927,8.754739761,0.997208834,walk
1.70E+18,5.490858154,0.455168098,-0.224398613,-0.054050207,-0.562262118,9.609313011,1.874930024,-0.562262118,9.609313011,1.874930024,-13.70059967,-11.78520012,19.80060005,0.300849169,0.250688404,0.71226716,0.582512319,-2.370015383,-1.373742104,3.107785702,-1.392024517,8.745168686,1.174576759,walk
1.70E+18,5.500749512,-0.062677026,0.013811111,-0.071990013,-0.649564624,9.605888367,1.864233971,-0.649564624,9.605888367,1.864233971,-13.67619991,-11.61439991,19.82499886,0.297749281,0.25443694,0.713352978,0.581149518,-2.421800613,-1.373735428,3.054997921,-1.325025558,8.965607643,1.327717423,walk
1.70E+18,5.510605225,-0.311088681,0.097187996,-0.172739983,-0.723753512,9.60377121,1.847736955,-0.723753512,9.60377121,1.847736955,-13.56639957,-11.46799946,19.84939957,0.294584781,0.257678896,0.714243531,0.580239177,-2.46959734,-1.3739115,3.007088661,-1.152742267,9.293723106,1.383051515,walk
1.70E+18,5.520443115,-0.133739948,-0.007669449,-0.456511021,-0.783116937,9.603432655,1.825158954,-0.783116937,9.603432655,1.825158954,-13.49319935,-11.32159996,19.86159897,0.291473597,0.260417432,0.714904428,0.579773724,-2.512740612,-1.37439537,2.964541674,-1.044766188,9.65803051,1.478764415,walk
1.70E+18,5.530297119,-0.021349072,-0.290428162,-0.770486474,-0.832795322,9.604550362,1.79706645,-0.832795322,9.604550362,1.79706645,-13.67619991,-11.08979988,19.91040039,0.288080722,0.26214084,0.715459824,0.580007732,-2.550737619,-1.375446677,2.929167271,-0.929910719,9.882955551,1.620239973,walk
1.70E+18,5.540157471,-0.307569385,-0.692565918,-0.853556633,-0.879249275,9.606202126,1.765838981,-0.879249275,9.606202126,1.765838981,-13.72499943,-10.88239956,19.97139931,0.284586787,0.263023734,0.715758383,0.580963671,-2.583382607,-1.377443194,2.900633574,-0.874875784,10.01486015,1.737488389,walk
1.70E+18,5.550011963,-0.464118183,-0.94831562,-0.752277315,-0.923711598,9.608114243,1.732423544,-0.923711598,9.608114243,1.732423544,-13.74940014,-10.69939995,20.04459953,0.281348139,0.263437867,0.715580106,0.582570851,-2.61040163,-1.380708814,2.878100157,-0.853041291,10.05075264,1.852343798,walk
1.70E+18,5.559883789,-0.414920807,-0.957788467,-0.536907792,-0.967925727,9.610415459,1.695118904,-0.967925727,9.610415459,1.695118904,-13.83479977,-10.50419998,20.05679893,0.278627813,0.263715446,0.714837849,0.584660232,-2.632164001,-1.385227323,2.860277653,-0.819541752,10.07228756,1.938784599,walk
1.70E+18,5.56973999,-0.298800945,-0.738064766,-0.339699507,-1.016696572,9.612895966,1.651955128,-1.016696572,9.612895966,1.651955128,-13.90799999,-10.30900002,20.04459953,0.276242673,0.263878733,0.713748336,0.587044537,-2.650757074,-1.390514851,2.845304251,-0.795613527,10.21615601,2.008176327,walk
1.70E+18,5.579546387,-0.067634225,-0.410936356,-0.234088778,-1.074956298,9.61499691,1.602089286,-1.074956298,9.61499691,1.602089286,-13.92019939,-10.17479992,20.04459953,0.274091572,0.263968498,0.712641776,0.58935231,-2.667784691,-1.395627975,2.831633329,-0.870090127,10.48205853,2.152044773,walk
1.70E+18,5.589397705,0.110258698,-0.047978401,-0.080623984,-1.144424677,9.616321564,1.545006156,-1.144424677,9.616321564,1.545006156,-14.10319996,-9.955200195,20.12999916,0.272280633,0.264010221,0.7117787,0.591213167,-2.682650805,-1.399681926,2.819629669,-1.176670551,10.62802124,2.472982168,walk
1.70E+18,5.599313477,0.303687155,0.176236153,0.125687242,-1.222097754,9.616900444,1.48057127,-1.222097754,9.616900444,1.48057127,-14.16419983,-9.821000099,20.14220047,0.271022946,0.263917625,0.711259902,0.592455387,-2.692485809,-1.402281523,2.811957121,-1.600499272,10.59930706,2.762812853,walk
1.70E+18,5.609170898,0.43848449,0.30719471,0.312996387,-1.30096519,9.616986275,1.411186695,-1.30096519,9.616986275,1.411186695,-14.27400017,-9.698999405,20.20319939,0.270529568,0.263745636,0.710915983,0.593169868,-2.695206881,-1.403808355,2.810309649,-1.804188251,10.46530914,2.990430117,walk
1.70E+18,5.619051025,0.536153734,0.342438698,0.501013756,-1.376249552,9.616868019,1.338724017,-1.376249552,9.616868019,1.338724017,-14.3593998,-9.564800262,20.2276001,0.270813614,0.263707012,0.710467339,0.59359473,-2.691858768,-1.405017972,2.813322067,-1.638784409,10.26401234,3.177070379,walk
1.70E+18,5.628931152,0.637958765,0.363157272,0.660824299,-1.44374764,9.616855621,1.265733361,-1.44374764,9.616855621,1.265733361,-14.45699978,-9.35739994,20.26420021,0.271909297,0.2639696,0.709695101,0.593900859,-2.683113337,-1.406469107,2.820033312,-1.126421213,9.851848602,3.392723322,walk
1.70E+18,5.638811035,0.720150173,0.50535965,0.802314401,-1.501246691,9.617193222,1.194251657,-1.501246691,9.617193222,1.194251657,-14.42039967,-9.29640007,20.33740044,0.27384901,0.264560699,0.70854795,0.594116271,-2.668669939,-1.408254266,2.830652952,-0.652044177,9.459127426,3.675375462,walk
1.70E+18,5.648690918,0.692993283,0.768454552,1.015086412,-1.547598958,9.61811924,1.125657678,-1.547598958,9.61811924,1.125657678,-14.42039967,-9.186599731,20.38619995,0.27643615,0.265390396,0.707218468,0.594132185,-2.649698734,-1.409933925,2.844431877,-0.527318299,9.473484039,3.819244146,walk
1.70E+18,5.658571045,0.420337558,0.910152435,1.401701689,-1.580842853,9.620126724,1.060421586,-1.580842853,9.620126724,1.060421586,-14.49359989,-9.076799393,20.45940018,0.27951768,0.266283363,0.705921233,0.593833506,-2.626500368,-1.411009192,2.861554384,-0.860518873,9.624231339,4.068396568,walk
1.70E+18,5.668451172,0.014409423,0.875041962,1.754264116,-1.598317981,9.623907089,0.998084545,-1.598317981,9.623907089,0.998084545,-14.60339928,-8.991399765,20.41059875,0.283052117,0.266933709,0.704701066,0.593316376,-2.597101688,-1.411465406,2.884525061,-1.138385415,9.624231339,4.50658226,walk
1.70E+18,5.678331055,-0.189558268,0.732401848,2.041702986,-1.597589612,9.630010605,0.938612103,-1.597589612,9.630010605,0.938612103,-14.56680012,-8.954799652,20.49600029,0.287035495,0.266977012,0.70343864,0.592881083,-2.558235645,-1.411724091,2.917191505,-1.298704505,9.480662346,4.695914268,walk
1.70E+18,5.688210938,-0.042123199,0.521036148,2.28520298,-1.579634547,9.63828373,0.882397592,-1.579634547,9.63828373,0.882397592,-14.37160015,-8.991399765,20.5326004,0.291265517,0.266186357,0.702000022,0.592878759,-2.509163141,-1.41228652,2.96097374,-1.277169108,9.487840652,4.717449665,walk
1.70E+18,5.698091064,0.44146049,0.098876953,2.554883957,-1.550798297,9.647716522,0.828841865,-1.550798297,9.647716522,0.828841865,-14.29839993,-9.076799393,20.49600029,0.295610428,0.264443666,0.700198472,0.593638003,-2.44853735,-1.413621664,3.017623901,-1.006481051,9.952646255,4.940281391,walk
1.70E+18,5.707971191,0.885333061,-0.302436829,2.887172699,-1.520770073,9.656580925,0.779798806,-1.520770073,9.656580925,0.779798806,-14.05439949,-9.247599602,20.48379898,0.30024907,0.261847079,0.697860062,0.595212519,-2.373541832,-1.415648937,3.089531183,-0.857826889,10.73838997,5.088935375,walk
1.70E+18,5.71785083,0.985879838,-0.294466019,3.071416855,-1.497088671,9.66342926,0.739759445,-1.497088671,9.66342926,0.739759445,-13.93239975,-9.369600296,20.5326004,0.305162877,0.258459866,0.69507426,0.597449481,-2.284175158,-1.417598963,-3.106583834,-1.095015407,11.43051338,4.782055855,walk
1.70E+18,5.727730957,0.637300849,-0.14790535,3.346498013,-1.481651187,9.667738914,0.714087903,-1.481651187,9.667738914,0.714087903,-13.71280003,-9.540399551,20.56920052,0.31064415,0.254628807,0.691851556,0.600004852,-2.181475163,-1.418507457,-3.006407261,-1.557428479,11.85224915,4.104289055,walk
1.70E+18,5.737611084,0.347952127,-0.150604248,3.795379877,-1.47027719,9.670237541,0.703682482,-1.47027719,9.670237541,0.703682482,-13.54199982,-9.723400116,20.55699921,0.316791326,0.250361413,0.688119888,0.602871001,-2.065701485,-1.417805433,-2.893568516,-1.614856124,12.01735306,3.617947817,walk
1.70E+18,5.747491211,0.174395204,-0.296236992,3.9848032,-1.457371354,9.672204018,0.703511894,-1.457371354,9.672204018,0.703511894,-13.29799938,-9.991799355,20.60579872,0.32343334,0.245498031,0.683807373,0.606241703,-1.938459992,-1.415137172,-2.769174576,-1.600499272,12.20907879,3.390330553,walk
1.70E+18,5.75737085,0.17694962,-0.291349411,3.999788761,-1.438579202,9.674541473,0.710019708,-1.438579202,9.674541473,0.710019708,-13.1882,-10.12599945,20.5326004,0.3304317,0.239925817,0.679015219,0.610072792,-1.805213928,-1.409722328,-2.638329983,-1.37048912,12.53240871,3.148356438,walk
1.70E+18,5.767250977,0.421729445,0.169472694,4.20952034,-1.412796617,9.677389145,0.722854733,-1.412796617,9.677389145,0.722854733,-13.17599964,-10.29679966,20.41059875,0.337630898,0.233367056,0.674041629,0.61417675,-1.674781203,-1.400563121,-2.509227753,-0.534496784,12.66909885,2.81545496,walk
1.70E+18,5.777131104,0.542067707,0.949581146,4.338614464,-1.384503126,9.680041313,0.741848946,-1.384503126,9.680041313,0.741848946,-13.13939953,-10.45539951,20.42280006,0.345162749,0.225918636,0.669046402,0.618223548,-1.556139588,-1.387224078,-2.391240358,0.394815743,12.07268715,2.027318954,walk
1.70E+18,5.78701123,0.278627396,1.635505676,4.004532814,-1.357861042,9.681724548,0.768635154,-1.357861042,9.681724548,0.768635154,-13.28579998,-10.60179996,20.2519989,0.360095412,0.2099116,0.659956098,0.625081122,-1.381471992,-1.352318883,-2.216463804,0.768694282,11.01386356,1.086042404,walk
1.70E+18,5.796890869,-0.210187674,2.050648689,3.288396597,-1.330903172,9.682435036,0.80592984,-1.330903172,9.682435036,0.80592984,-13.48099995,-10.73600006,20.06900024,0.367116541,0.200520128,0.655923009,0.628316879,-1.318827748,-1.331409216,-2.151193619,0.766301453,10.10578728,0.441475779,walk
1.70E+18,5.806770996,-0.301700115,2.209442139,2.7512362,-1.296490788,9.682837486,0.85565418,-1.296490788,9.682837486,0.85565418,-13.7737999,-10.90679932,19.88599968,0.372750789,0.190507695,0.652763367,0.631398201,-1.274148345,-1.310567021,-2.10084796,0.689432025,9.495018959,-0.064008005,walk
1.70E+18,5.816651123,-0.33502984,2.393675804,2.462931156,-1.248566747,9.683709145,0.915003002,-1.248566747,9.683709145,0.915003002,-14.04220009,-11.1385994,19.70299911,0.376906663,0.180229247,0.65057689,0.634199083,-1.244707346,-1.290775657,-2.063046694,0.466600418,8.946464539,-0.581455886,walk
1.70E+18,5.82653125,-0.17278564,2.707778931,2.15365839,-1.180885315,9.685768127,0.980707228,-1.180885315,9.685768127,0.980707228,-14.29839993,-11.2972002,19.49559975,0.379699528,0.170010984,0.649407446,0.636548936,-1.228079081,-1.272591233,-2.036004543,0.145663083,8.517551422,-0.784845829,walk
1.70E+18,5.836410889,0.571830094,2.833946228,1.746783614,-1.089961648,9.68885994,1.052786469,-1.089961648,9.68885994,1.052786469,-14.61559963,-11.48019981,19.30039978,0.381550997,0.160508469,0.649140656,0.638178825,-1.221804619,-1.256518722,-2.018889427,-0.182452723,8.448159218,-0.631705165,walk
1.70E+18,5.846291016,1.389479995,2.229123116,0.878062963,-0.979286253,9.691797256,1.131572366,-0.979286253,9.691797256,1.131572366,-15.03039932,-11.67539978,19.0807991,0.382563025,0.151722953,0.64979583,0.639054835,-1.224311352,-1.242513895,-2.01027441,-0.558425009,10.02443123,0.879960537,walk
1.70E+18,5.856171143,1.635202169,1.166478157,-0.152262449,-0.853069067,9.693153381,1.218792558,-0.853069067,9.693153381,1.218792558,-15.37199974,-11.93159962,18.81239891,0.382858038,0.1434187,0.651276946,0.639287949,-1.233623624,-1.230108261,-2.008027554,-0.764506817,11.07607651,1.792523265,walk
1.70E+18,5.866051025,1.487266898,0.259576797,-0.894566953,-0.70980221,9.692106247,1.31516552,-0.70980221,9.692106247,1.31516552,-15.64039993,-12.21220016,18.61719894,0.382861942,0.135114804,0.653202057,0.639130473,-1.246331096,-1.218037844,-2.008735895,-0.793220699,11.89771271,2.319542408,walk
1.70E+18,5.875930908,1.244585276,-0.34563446,-1.504998565,-0.546462715,9.688084602,1.41872716,-0.546462715,9.688084602,1.41872716,-15.82339954,-12.49279976,18.37319946,0.383108884,0.1266222,0.655043244,0.63883698,-1.258613229,-1.205314994,-2.009182453,-0.527318299,12.38166046,2.413161755,walk
1.70E+18,5.885811035,0.837691367,-0.882638931,-2.13472271,-0.365318418,9.679709435,1.529757977,-0.365318418,9.679709435,1.529757977,-15.94539928,-12.77339935,18.16580009,0.384293646,0.118469134,0.656326652,0.638372004,-1.267836571,-1.191742182,-2.008637905,-0.105882399,12.26172066,2.472982168,walk
1.70E+18,5.895691162,0.320771217,-1.292205811,-2.462153435,-0.172446296,9.664896965,1.652394533,-0.172446296,9.664896965,1.652394533,-16.16499901,-13.00519943,17.95839882,0.386905223,0.111327916,0.65691334,0.637475729,-1.27377677,-1.177574515,-2.00865078,0.454636306,11.67966652,2.398505688,walk
1.70E+18,5.905571045,-0.209063113,-1.333974838,-2.447647572,0.026236404,9.641878128,1.789942622,0.026236404,9.641878128,1.789942622,-16.23819923,-13.32240009,17.76319885,0.390806139,0.105641693,0.657021105,0.635950983,-1.27794838,-1.163606286,-2.011151552,1.027418256,10.90349483,2.338685036,walk
1.70E+18,5.92439917,-0.964256823,0.314383507,-1.237417579,0.400014758,9.573533058,2.087549448,0.400014758,9.573533058,2.087549448,-16.29920006,-13.62739944,17.65340042,0.395616412,0.101424746,0.656951308,0.633731544,-1.281965017,-1.150362968,-2.017155886,1.242772222,10.65194893,2.21904397,walk
1.70E+18,5.934273926,-1.352695465,1.410339355,-0.492004633,0.579703987,9.52699852,2.251802683,0.579703987,9.52699852,2.251802683,-16.23819923,-14.00559998,17.55579948,0.400540948,0.09804716,0.656989932,0.631124318,-1.286787868,-1.138076186,-2.025405407,1.065703392,10.81735325,2.164009094,walk
1.70E+18,5.944127441,-1.54201746,2.278288841,-0.129866362,0.737594247,9.476470947,2.413060665,0.737594247,9.476470947,2.413060665,-16.22599983,-14.3593998,17.39719963,0.405714899,0.09555272,0.657144666,0.6280334,-1.292491674,-1.126589656,-2.03626895,0.81894356,10.72642612,2.113460541,walk
1.70E+18,5.953976318,-1.409277678,2.808674812,-0.194855452,0.8682248,9.424677849,2.567489386,0.8682248,9.424677849,2.567489386,-16.10400009,-14.70099926,17.3239994,0.411557138,0.094073392,0.657361805,0.624216616,-1.2990309,-1.115442514,-2.050607443,0.694217682,10.47248745,2.120639086,walk
1.70E+18,5.96382959,-1.089853406,2.734726906,-0.285145521,0.968234956,9.373837471,2.71368432,0.968234956,9.373837471,2.71368432,-15.99419975,-15.06699944,17.22640038,0.417790025,0.093157858,0.657655895,0.619888544,-1.306155324,-1.104384542,-2.067073822,0.68225354,10.14167976,2.36500597,walk
1.70E+18,5.973687012,-0.599317849,2.196432114,-0.498075485,1.036630034,9.326320648,2.84877634,1.036630034,9.326320648,2.84877634,-15.88439941,-15.46959972,17.12879944,0.424219012,0.092594132,0.657904685,0.615325868,-1.312903881,-1.093438625,-2.084080219,0.572183728,9.770493507,2.707777977,walk
1.70E+18,5.983540527,-0.064848781,1.461618423,-0.686117649,1.073740244,9.282950401,2.973936796,1.073740244,9.282950401,2.973936796,-15.59159946,-15.8355999,17.10439873,0.430890441,0.092530079,0.657877743,0.610711455,-1.317978978,-1.082828879,-2.100621939,0.41635114,9.324830055,3.131606579,walk
1.70E+18,5.993390625,0.140046,1.248586655,-0.926941395,1.08401525,9.243013382,3.092247963,1.08401525,9.243013382,3.092247963,-15.35979939,-16.15279961,17.07999992,0.438116848,0.093349248,0.657255709,0.606097698,-1.319900513,-1.072751164,-2.116310358,0.244067907,8.958429337,3.562912941,walk
1.70E+18,6.003243896,-0.033538938,1.452451706,-1.103965282,1.080125332,9.20279026,3.211290121,1.080125332,9.20279026,3.211290121,-15.00599957,-16.54319954,17.04339981,0.445692599,0.094866507,0.655987322,0.601696849,-1.318395257,-1.063319802,-2.130262375,0.241675094,8.546265602,3.74985218,walk
1.70E+18,6.013109131,-0.276796818,1.404067039,-1.281363726,1.076478481,9.158939362,3.335475922,1.076478481,9.158939362,3.335475922,-14.6644001,-16.79940033,17.05559921,0.453341514,0.097088806,0.654101491,0.597667515,-1.313626885,-1.054997921,-2.142174721,0.203090817,8.07936573,3.608376503,walk
1.70E+18,6.022963623,-0.407815039,1.198092461,-1.4050982,1.082662344,9.110524178,3.463606119,1.082662344,9.110524178,3.463606119,-14.29839993,-17.06780052,17.16539955,0.460791558,0.100095257,0.651702285,0.594084382,-1.306156278,-1.048304558,-2.152241707,0.114556387,7.76560688,3.306581736,walk
1.70E+18,6.032815186,-0.437265992,0.920022011,-1.292823315,1.099737048,9.058199883,3.593045712,1.099737048,9.058199883,3.593045712,-14.00559998,-17.26300049,17.3239994,0.467773318,0.103834197,0.648934186,0.591008484,-1.296675801,-1.043544173,-2.160595417,0.069092751,7.597810268,2.94227457,walk
1.70E+18,6.042669434,-0.569288731,0.60286808,-1.077946901,1.121156931,9.004831314,3.718386412,1.121156931,9.004831314,3.718386412,-13.66399956,-17.48259926,17.45820045,0.474115551,0.108280145,0.646033525,0.5883286,-1.286392212,-1.040850759,-2.168092012,-0.072382882,7.593024254,2.762812853,walk
1.70E+18,6.05251001,-0.744205952,0.210922241,-0.774350405,1.140082121,8.952610016,3.836845398,1.140082121,8.952610016,3.836845398,-13.29799938,-17.64119911,17.61680031,0.479447931,0.113169417,0.643327475,0.586047888,-1.276739717,-1.040306091,-2.175105333,-0.062811591,7.650452137,2.71974206,walk
1.70E+18,6.062363037,-0.929006636,-0.103956223,-0.455518007,1.152300477,8.902755737,3.94759655,1.152300477,8.902755737,3.94759655,-12.94419956,-17.77540016,17.79979897,0.483533323,0.118207991,0.641070843,0.584166527,-1.268797755,-1.041770697,-2.181838274,0.104985096,7.554739475,2.848954439,walk
1.70E+18,6.072213379,-0.936780989,-0.465750694,-0.374405146,1.157783985,8.854933739,4.052168369,1.157783985,8.854933739,4.052168369,-12.55379963,-17.87299919,18.03159904,0.486408949,0.123250112,0.639314294,0.582660258,-1.262774706,-1.044963121,-2.188329935,0.363709033,7.537989616,2.848954439,walk
1.70E+18,6.082065918,-0.974665761,-0.881868362,-0.618631124,1.157688379,8.807406425,4.154484749,1.157688379,8.807406425,4.154484749,-12.29759979,-17.86079979,18.27560043,0.488273382,0.128302917,0.637940466,0.581514776,-1.258151531,-1.049626589,-2.19441247,0.517148793,7.509275436,2.595016241,walk
1.70E+18,6.091931152,-1.058532834,-1.143051624,-1.022400856,1.153464317,8.759178162,4.256372452,1.153464317,8.759178162,4.256372452,-12.09019947,-17.8852005,18.4829998,0.489291519,0.133541763,0.636852682,0.580671251,-1.254576087,-1.055782318,-2.200277328,0.586540639,7.331907749,2.1302104,walk
1.70E+18,6.101784912,-1.099047661,-1.256868362,-1.486238956,1.149098754,8.710384369,4.356508732,1.149098754,8.710384369,4.356508732,-11.77299976,-17.76319885,18.70260048,0.489372432,0.139174655,0.636104226,0.580100358,-1.252368927,-1.06383729,-2.206379414,0.591326296,7.118647575,1.653739572,walk
1.70E+18,6.111631348,-1.240734577,-1.208114147,-1.760191202,1.150027156,8.662093163,4.451514244,1.150027156,8.662093163,4.451514244,-11.48019981,-17.67779922,18.89780045,0.488421679,0.145261958,0.635722458,0.579827726,-1.251707673,-1.074006915,-2.212814093,0.567398071,6.780960083,1.23679018,walk
1.70E+18,6.121484619,-1.243829012,-1.098724365,-1.888928175,1.163084626,8.615320206,4.538047791,1.163084626,8.615320206,4.538047791,-11.27279949,-17.43379974,19.21500015,0.486528933,0.15181233,0.635588825,0.57988745,-1.252112269,-1.086197972,-2.21928525,0.572183728,6.387938976,0.841675341,walk
1.70E+18,6.131358643,-1.103027105,-1.144907475,-1.835129261,1.19015491,8.570753098,4.614770412,1.19015491,8.570753098,4.614770412,-10.97999954,-17.17759895,19.55660057,0.483856261,0.158907548,0.63543272,0.580393612,-1.252266526,-1.100378513,-2.224896908,0.677467883,5.985645771,0.604486823,walk
1.70E+18,6.141213867,-0.884380102,-1.11678648,-1.896791935,1.23024416,8.530797005,4.677860737,1.23024416,8.530797005,4.677860737,-10.67500019,-16.93359947,19.92259979,0.480791688,0.166786551,0.634866118,0.581348956,-1.250336051,-1.116423965,-2.228880405,1.032203913,5.58066082,0.669093013,walk
1.70E+18,6.151060059,-0.780917466,-1.107890129,-2.194506407,1.280063629,8.498230934,4.723547459,1.280063629,8.498230934,4.723547459,-10.4066,-16.70179939,20.2276001,0.477818668,0.175458521,0.633546412,0.58268559,-1.244538546,-1.133716106,-2.230358839,1.546959877,5.379663467,1.013958573,walk
1.70E+18,6.160914307,-0.767035544,-1.256042957,-2.683124304,1.335722923,8.474837303,4.750090122,1.335722923,8.474837303,4.750090122,-10.02839947,-16.49440002,20.50819969,0.47566241,0.184901282,0.631093681,0.584189653,-1.232857585,-1.151211023,-2.228608608,1.892124534,5.439484119,1.399801254,walk
1.70E+18,6.170753418,-0.817124903,-1.449468136,-3.164309502,1.390898943,8.461517334,4.757995129,1.390898943,8.461517334,4.757995129,-9.540399551,-16.21380043,20.94739914,0.475204647,0.195249408,0.627206862,0.585380018,-1.214028478,-1.167763114,-2.224181175,2.006979942,5.693422318,1.761416554,walk
1.70E+18,6.180606201,-0.887625039,-1.777166843,-3.567658901,1.438095689,8.458815575,4.74875927,1.438095689,8.458815575,4.74875927,-9.162199974,-16.04299927,21.28899956,0.475844115,0.205334947,0.622705221,0.586215079,-1.191762209,-1.182335734,-2.218000174,1.849053741,6.198905945,2.199901342,walk
1.70E+18,6.190456543,-0.915744662,-2.168920517,-3.934518337,1.472077131,8.46607399,4.725353241,1.472077131,8.46607399,4.725353241,-8.783999443,-15.92099953,21.55739975,0.477139175,0.214797229,0.618737578,0.585972846,-1.173693776,-1.194693685,-2.216398716,1.527817249,6.958328247,2.6620152,walk
1.70E+18,6.200309082,-0.829139769,-2.577897072,-4.131376266,1.49230957,8.481829643,4.69062376,1.49230957,8.481829643,4.69062376,-8.381400108,-15.85999966,21.82579994,0.47787562,0.22211045,0.616587758,0.584911466,-1.166495562,-1.204278469,-2.221540689,1.259521961,7.928318501,3.093321562,walk
1.70E+18,6.210161377,-0.482427597,-2.995875359,-4.016196251,1.501796126,8.504693985,4.645985126,1.501796126,8.504693985,4.645985126,-8.173999786,-15.82339954,21.97220039,0.477367163,0.226108745,0.616685927,0.583689868,-1.171275973,-1.210466027,-2.231468678,1.199701428,9.162117958,3.507878065,walk
1.70E+18,6.220013916,0.034030676,-3.217460155,-3.610272169,1.502089977,8.53458786,4.590743065,1.502089977,8.53458786,4.590743065,-7.929999828,-15.88439941,22.05760002,0.475738227,0.226940393,0.618404567,0.582878172,-1.18335712,-1.213476181,-2.241902113,1.585544109,10.89153004,4.152145386,walk
1.70E+18,6.229882324,0.39210248,-3.187328339,-3.150495529,1.490646243,8.573219299,4.521975994,1.490646243,8.573219299,4.521975994,-7.771399975,-16.00639915,22.11859894,0.474350899,0.226171881,0.620496929,0.582083344,-1.196894646,-1.213745117,-2.251824141,2.91266346,12.76241875,4.866104126,walk
1.70E+18,6.239736572,0.533082604,-2.973403454,-2.699988127,1.466210365,8.621194839,4.437974453,1.466210365,8.621194839,4.437974453,-7.783599854,-16.10400009,22.14299965,0.474240541,0.225211948,0.622094035,0.580839455,-1.208294868,-1.211893678,-2.261639595,4.855336189,13.99143219,5.77148819,walk
